BYZ,-6.757371
C A,-0.105799
C B,-1.239918
C C,-1.181421
C D,-1.319291
C E,-1.505097
C F,-1.328025
C G,-2.047840
C H,-1.140599
C I,-0.724284
C J,-3.538495
C K,-4.049320
C L,-1.701125
C M,-1.243942
C N,-2.103410
C O,-0.835792
C P,-1.043638
C Q,-4.454785
C R,-1.713945
C S,-0.617486
C T,-0.456585
C U,-2.886170
C V,-2.582983
C W,-0.684326
C Y,-3.068491
C Z,-6.064223
C'D,-1.905340
C'E,-3.499274
C'L,-5.147933
C'S,-2.865550
CA ,-0.741213
CA',-3.866999
CAA,-6.064223
CAB,-0.116188
CAC,-1.780637
CAD,0.176053
CAE,-1.969879
CAF,-1.547884
CAG,-2.280034
CAH,-4.359475
CAI,-2.047840
CAJ,-4.811460
CAK,-1.794526
CAL,2.110057
CAM,1.595420
CAN,2.277306
CAO,-4.965611
CAP,1.258287
CAR,2.008868
CAS,1.496118
CAT,1.570114
CAU,1.607138
CAV,-0.321220
CAW,-4.454785
CAY,-2.663026
CAZ,-5.658758
CBE,-4.965611
CC ,-6.064223
CCA,0.076738
CCC,-6.757371
CCE,0.664405
CCH,-2.552678
CCI,-0.295902
CCL,-2.614236
CCO,1.016645
CCR,-4.359475
CCU,0.615376
CCX,-5.371076
CCY,-6.757371
CD ,-5.371076
CDE,-6.757371
CDO,-3.291635
CDU,-6.757371
CE ,3.709725
CE',-2.552678
CEA,0.400365
CEB,-3.866999
CEC,-1.050260
CED,1.707687
CEE,0.329367
CEF,-0.801533
CEG,-5.371076
CEH,-5.658758
CEI,1.050546
CEJ,-6.757371
CEK,-6.757371
CEL,0.741499
CEM,-0.928425
CEN,1.528143
CEO,-5.371076
CEP,0.670963
CEQ,-6.757371
CER,1.680130
CES,2.080311
CET,-1.766938
CEU,-4.965611
CEV,-6.757371
CEW,-5.658758
CEY,-3.323383
CEZ,-6.757371
CF ,-4.677929
CFA,-5.658758
CFL,-6.757371
CGA,-6.757371
CGR,-6.757371
CH ,3.723180
CH',-1.204411
CHA,2.563616
CHB,-2.362921
CHC,-4.192421
CHD,-4.272464
CHE,2.333060
CHF,-2.303023
CHG,-6.757371
CHH,-6.757371
CHI,2.049503
CHJ,-6.757371
CHK,-4.454785
CHL,-2.122642
CHM,-0.682024
CHN,-2.582983
CHO,1.049733
CHP,-4.118313
CHR,-0.262105
CHS,-2.084542
CHT,-2.426637
CHU,-0.010958
CHW,-3.019701
CHY,-1.336836
CI ,-2.537863
CIA,0.805830
CIB,-2.093931
CIC,-0.955252
CID,0.157360
CIE,1.215785
CIF,-1.177641
CIG,-1.701125
CII,-5.658758
CIL,-0.149370
CIM,-2.214076
CIN,0.665601
CIO,0.814103
CIP,0.291016
CIR,0.339351
CIS,0.108521
CIT,1.096234
CIU,-4.118313
CIV,-0.688945
CIZ,-5.658758
CK ,2.682573
CK',-1.280907
CKA,-1.913183
CKB,-2.614236
CKC,-3.579317
CKD,-2.103410
CKE,1.494554
CKF,-4.560146
CKG,-2.453305
CKH,-1.314953
CKI,0.032727
CKJ,-6.064223
CKK,-4.359475
CKL,0.211480
CKM,-3.761638
CKN,-0.436602
CKO,-0.613185
CKP,-3.621876
CKQ,-6.064223
CKR,-4.272464
CKS,0.404251
CKT,-3.231010
CKU,-5.147933
CKV,-5.658758
CKW,-1.569985
CKY,-0.871266
CL ,-4.811460
CLA,1.211641
CLE,1.505704
CLI,0.739837
CLO,1.603169
CLU,0.339351
CLX,-6.757371
CLY,-2.537863
CMA,-4.965611
CME,-5.147933
CMI,-6.757371
CMU,-6.064223
CNE,-6.757371
CNI,-3.260863
CNO,-6.757371
CNU,-5.658758
CO ,-1.043638
CO',-4.454785
COA,0.646300
COB,-1.867021
COC,-0.854737
COD,-1.773764
COE,-3.202022
COF,-0.705281
COG,-0.302172
COH,-2.663026
COI,-0.854737
COK,-5.371076
COL,1.379148
COM,2.998313
CON,3.109609
COO,-0.239699
COP,-0.643688
COQ,-2.886170
COR,1.582608
COS,0.539043
COT,-0.841168
COU,2.923598
COV,0.768808
COW,-0.634878
COX,-5.147933
COY,-2.663026
COZ,-4.811460
CP ,-3.712848
CPT,-6.757371
CPU,-2.646497
CQ ,-4.965611
CQ',-6.757371
CQU,0.161325
CRA,0.875515
CRE,1.669241
CRI,1.833073
CRO,1.132089
CRU,0.366302
CRY,-0.095516
CS ,0.398026
CSH,-6.757371
CSI,-4.049320
CSO,-4.965611
CST,-2.066023
CT ,2.120988
CT',-4.560146
CTA,-0.079028
CTD,-4.560146
CTE,1.445112
CTF,-2.268734
CTH,-5.658758
CTI,2.064509
CTL,0.422699
CTM,-3.666328
CTN,-2.768386
CTO,0.732042
CTR,-1.070395
CTS,0.465196
CTU,0.561169
CTY,-4.359475
CU ,-3.260863
CU',-6.064223
CUA,-4.677929
CUB,-2.142250
CUC,-2.246511
CUD,-1.794526
CUE,-2.426637
CUF,-2.257561
CUG,-6.064223
CUI,-1.537015
CUJ,-6.064223
CUL,1.375923
CUM,0.047244
CUN,-1.297785
CUO,-2.750037
CUP,-0.005100
CUR,1.401146
CUS,0.618512
CUT,0.463735
CUU,-4.677929
CUV,-4.192421
CUZ,-3.712848
CV ,-6.757371
CVL,-6.064223
CX ,-5.658758
CXI,-6.757371
CY ,1.020003
CY',-2.453305
CYB,-6.757371
CYC,-2.466911
CYD,-5.147933
CYG,-4.192421
CYI,-3.666328
CYL,-3.043798
CYM,-4.359475
CYN,-3.390075
CYO,-4.454785
CYP,-3.579317
CYR,-3.984782
CYT,-3.538495
CZ ,-5.371076
CZ',-6.064223
CZA,-4.677929
CZB,-6.757371
CZE,-6.757371
CZS,-6.757371
D ',-6.757371
D A,4.000511
D B,3.394265
D C,2.641439
D D,2.504328
D E,2.140312
D F,2.902324
D G,2.020955
D H,3.697643
D I,3.606607
D J,1.065875
D K,0.509457
D L,2.356129
D M,3.064744
D N,2.804190
D O,3.232295
D P,2.378893
D Q,-0.150720
D R,2.129315
D S,3.400992
D T,4.472860
D U,1.813553
D V,0.915387
D W,3.412971
D X,-3.812932
D Y,1.995369
D Z,-3.019701
D'A,-1.363743
D'D,-4.454785
D'E,-1.945186
D'H,-5.658758
D'I,-2.480704
D'L,-5.371076
D'M,-4.965611
D'N,-3.924157
D'O,-3.390075
D'P,-4.118313
D'R,-2.845348
D'S,-0.021590
D'T,-6.064223
D'U,-4.454785
D'W,-6.064223
D'Y,-2.845348
DA ,-1.090944
DA',-3.924157
DAB,-1.405512
DAC,-2.047840
DAD,-1.986686
DAE,-3.093809
DAF,-3.231010
DAG,-1.386732
DAH,-2.750037
DAI,0.025955
DAJ,-5.658758
DAK,-3.579317
DAL,-0.447452
DAM,0.864314
DAN,1.420707
DAP,-2.132398
DAR,1.376804
DAS,-1.136970
DAT,-0.241177
DAU,0.242964
DAV,-1.929057
DAW,-1.158949
DAY,2.136339
DAZ,-1.657504
DBA,-2.732019
DBE,-3.425166
DBH,-6.757371
DBI,-5.658758
DBL,-6.757371
DBO,-3.291635
DBR,-3.356173
DBU,-4.677929
DBY,-2.865550
DCA,-2.246511
DCC,-6.064223
DCE,-4.811460
DCH,-2.714319
DCI,-4.560146
DCL,-4.272464
DCO,-2.928729
DCR,-2.494691
DCU,-3.323383
DD ,-0.244140
DD',-4.965611
DDA,-2.338530
DDB,-6.757371
DDE,1.263229
DDG,-6.757371
DDH,-4.272464
DDI,-0.085338
DDL,-0.095516
DDO,-3.356173
DDR,-0.382346
DDS,-2.825545
DDU,-3.984782
DDV,-6.757371
DDW,-6.064223
DDY,-0.719500
DE ,2.858635
DE',-3.119784
DEA,2.157256
DEB,-0.456585
DEC,0.971485
DED,2.263624
DEE,1.362326
DEF,0.470292
DEG,-0.303746
DEH,-4.965611
DEI,-1.542435
DEJ,-2.582983
DEK,-6.064223
DEL,1.183569
DEM,0.602733
DEN,2.138944
DEO,-1.289310
DEP,0.707712
DEQ,-2.973181
DER,2.924784
DES,2.292332
DET,0.519877
DEU,-1.694775
DEV,0.349236
DEW,-1.449103
DEX,-2.787079
DEY,-3.538495
DEZ,-3.461534
DFA,-0.998469
DFE,-4.359475
DFI,-2.973181
DFL,-4.811460
DFO,-2.630236
DFR,-4.359475
DFU,-0.705281
DFY,-6.757371
DG',-4.560146
DGA,-1.929057
DGC,-6.757371
DGE,1.099723
DGI,-1.464066
DGL,-4.811460
DGM,-1.592585
DGO,-5.147933
DGR,-4.454785
DGU,-4.965611
DGW,-5.371076
DGY,-4.811460
DH ,-1.657504
DH',-5.658758
DHA,-1.787557
DHE,-0.204863
DHF,-6.757371
DHI,-2.047840
DHL,-6.064223
DHM,-4.560146
DHN,-4.560146
DHO,-0.548780
DHP,-6.757371
DHR,-5.371076
DHT,-4.359475
DHU,-2.907223
DHY,-6.757371
DI ,-1.961580
DI',-4.811460
DIA,0.943377
DIB,-1.479256
DIC,0.726998
DID,1.920069
DIE,1.444564
DIF,0.903686
DIG,0.135271
DIH,-4.359475
DII,-6.757371
DIK,-3.866999
DIL,-0.189293
DIM,-0.643688
DIN,2.335424
DIO,-0.786109
DIP,-1.995197
DIQ,-6.757371
DIR,0.497514
DIS,2.353260
DIT,0.784313
DIU,-2.268734
DIV,0.626619
DIW,-4.965611
DIX,-2.362921
DIY,-5.147933
DIZ,-2.552678
DJA,-3.812932
DJE,-4.965611
DJI,-6.064223
DJO,-2.453305
DJU,-2.508875
DK ,-3.119784
DK',-5.658758
DKA,-4.811460
DKD,-4.677929
DKE,-1.200542
DKH,-6.064223
DKI,-2.508875
DKR,-6.757371
DKU,-4.965611
DKY,-3.202022
DL ,-6.757371
DLA,-1.547884
DLE,1.072260
DLI,-0.928425
DLK,-6.757371
DLL,-6.757371
DLO,-1.297785
DLU,-4.049320
DLY,1.257296
DM ,-6.757371
DMA,-1.354693
DME,-2.663026
DMI,0.315051
DMO,-0.534794
DMU,-3.812932
DN ,-5.658758
DN',0.237479
DNA,-2.203494
DNE,0.341005
DNI,-1.569985
DNO,-3.761638
DNT,-2.066023
DNU,-4.965611
DO ,2.311637
DO',-4.560146
DOA,-3.924157
DOB,-3.579317
DOC,0.076738
DOD,-2.537863
DOE,0.778460
DOF,-3.260863
DOG,-0.272735
DOH,-6.064223
DOI,-0.259088
DOL,-0.133305
DOM,0.757429
DON,1.808803
DOO,1.271737
DOP,-1.837390
DOR,0.428017
DOS,-1.701125
DOT,-1.239918
DOU,0.927413
DOV,-2.326554
DOW,2.077840
DOX,-2.552678
DOY,-3.579317
DOZ,-1.558873
DP ,-5.147933
DPA,-2.523264
DPD,-6.064223
DPE,-2.214076
DPH,-6.757371
DPI,-2.466911
DPL,-3.984782
DPO,-2.453305
DPR,-3.146453
DPS,-6.757371
DPU,-4.965611
DPY,-5.147933
DQU,-3.019701
DR ,-2.084542
DRA,1.066275
DRE,2.034116
DRI,0.707139
DRO,0.729803
DRU,-0.342274
DRY,-1.158949
DS ,2.854828
DSA,-5.371076
DSC,-2.907223
DSD,-5.371076
DSE,-4.677929
DSH,-1.126159
DSI,-2.663026
DSK,-3.119784
DSL,-4.811460
DSM,-2.132398
DSN,-6.757371
DSO,-0.876838
DSP,-3.984782
DSR,-6.757371
DST,-0.378944
DSU,-5.147933
DSW,-4.454785
DT ,0.366302
DT',-6.064223
DTA,-0.862968
DTB,-6.757371
DTC,-6.757371
DTD,-4.560146
DTE,-1.033785
DTH,-2.075239
DTI,-1.410263
DTL,-3.291635
DTM,-5.658758
DTN,-4.811460
DTO,-1.200542
DTR,-1.223981
DTU,-2.326554
DTW,-4.560146
DTY,-3.291635
DU ,-1.386732
DU',-6.757371
DUA,-0.244140
DUB,-1.537015
DUC,1.087262
DUD,-3.093809
DUE,-0.841168
DUF,-3.866999
DUG,-2.537863
DUH,-6.757371
DUI,-3.043798
DUJ,-6.757371
DUK,-1.444165
DUL,-0.128007
DUM,-1.510346
DUN,-1.104881
DUO,-3.260863
DUP,-2.112980
DUQ,-6.757371
DUR,0.379908
DUS,-0.488274
DUT,-0.429434
DUU,-6.064223
DUV,-6.064223
DUX,-6.757371
DUY,-6.757371
DVA,0.153380
DVE,-0.663801
DVI,-0.830444
DVO,-3.173852
DW ,-5.658758
DWA,-0.961313
DWE,-0.724284
DWH,-4.560146
DWI,-1.913183
DWO,-3.119784
DWR,-3.425166
DWU,-4.359475
DWY,-6.757371
DY ,2.086389
DY',-1.499875
DYA,-4.677929
DYB,-4.049320
DYC,-4.454785
DYD,-6.757371
DYE,-2.996170
DYF,-5.658758
DYG,-4.965611
DYH,-5.658758
DYI,-0.925488
DYK,-5.371076
DYL,-3.984782
DYM,-3.538495
DYN,-3.461534
DYO,-6.064223
DYP,-5.658758
DYR,-6.064223
DYS,-2.268734
DYT,-5.658758
DYW,-5.371076
DZ ,-6.064223
DZE,-6.757371
DZM,-6.757371
DZO,-6.757371
E ',-6.064223
E A,4.373943
E B,3.628420
E C,3.786891
E D,3.448959
E E,2.910458
E F,3.529030
E G,2.930011
E H,3.952124
E I,3.928282
E J,1.317279
E K,1.720666
E L,3.186011
E M,3.712652
E N,2.956469
E O,3.981697
E P,3.455181
E Q,0.863335
E R,3.159083
E S,4.256098
E T,4.531999
E U,2.078567
E V,1.979279
E W,4.201752
E X,-3.323383
E Y,2.545002
E Z,-2.280034
E'D,-0.843868
E'E,-1.040343
E'L,-0.804127
E'N,-4.118313
E'P,-5.658758
E'R,-2.426637
E'S,1.370034
E'T,-6.064223
E'U,-6.757371
E'V,-2.714319
E'Y,-6.757371
EA ,1.220255
EA',-4.049320
EAB,-0.594056
EAC,1.665732
EAD,2.654358
EAE,-4.965611
EAF,-1.087490
EAG,-0.141305
EAH,-3.173852
EAI,-6.064223
EAK,1.476664
EAL,1.865443
EAM,0.906037
EAN,2.124605
EAO,-6.757371
EAP,-0.021590
EAQ,-6.757371
EAR,3.391844
EAS,2.566923
EAT,2.882607
EAU,0.983729
EAV,1.593532
EAW,-3.499274
EAX,-5.658758
EAZ,-5.371076
EB ,-3.390075
EBA,-1.359208
EBB,-1.753424
EBD,-6.757371
EBE,-1.252039
EBI,-3.323383
EBL,-1.001628
EBO,-0.809336
EBR,-0.110980
EBS,-3.260863
EBT,-1.581221
EBU,-2.003780
EBV,-6.064223
EBW,-6.757371
EBY,-1.986686
EC ,-3.068491
EC',-5.658758
ECA,1.496638
ECC,-1.669774
ECD,-4.359475
ECE,1.596362
ECH,0.292752
ECI,1.036216
ECK,0.801146
ECL,-0.192106
ECO,1.663091
ECQ,-6.064223
ECR,0.274371
ECS,-2.012438
ECT,2.692695
ECU,0.519877
ECY,-2.567716
ECZ,-6.757371
ED ,5.098698
ED',-3.499274
EDA,-0.786109
EDB,-4.192421
EDC,-3.093809
EDD,-0.337376
EDE,0.630957
EDF,-2.362921
EDG,0.532922
EDH,-3.390075
EDI,1.288859
EDJ,-6.757371
EDK,-3.984782
EDL,-0.105799
EDM,-0.908046
EDN,-1.077198
EDO,-0.556861
EDP,-3.425166
EDR,-1.276732
EDS,0.039453
EDT,-0.928425
EDU,-0.116188
EDV,-5.147933
EDW,-2.047840
EDY,-0.814571
EE ,2.612193
EE',-3.043798
EEA,-1.067011
EEB,-1.669774
EEC,-0.408232
EED,1.823361
EEE,-2.768386
EEF,-1.913183
EEG,-3.621876
EEH,-3.761638
EEI,-0.324430
EEJ,-6.064223
EEK,0.782720
EEL,1.252989
EEM,1.455198
EEN,2.780473
EEO,-5.371076
EEP,1.763416
EEQ,-1.220036
EER,0.597631
EES,0.648125
EET,1.768981
EEV,-1.688466
EEW,-3.202022
EEX,-5.658758
EEY,-6.064223
EEZ,-1.094410
EF ,0.524703
EF',-4.965611
EFA,-0.399528
EFD,-5.658758
EFE,0.399586
EFF,0.426500
EFI,-0.118803
EFL,-0.108386
EFO,2.067601
EFQ,-6.757371
EFR,-1.177641
EFS,-2.291462
EFT,1.001390
EFU,0.774182
EFY,-3.093809
EFZ,-6.757371
EG ,-0.044414
EG',-3.173852
EGA,1.105896
EGD,-4.359475
EGE,-0.482608
EGF,-6.757371
EGG,-0.530834
EGH,-3.043798
EGI,0.561832
EGL,-1.177641
EGM,-3.538495
EGN,-2.494691
EGO,-0.382346
EGP,-6.757371
EGR,0.204873
EGS,-0.806728
EGT,-6.757371
EGU,-0.194926
EGY,-2.122642
EH ,-1.760158
EH',-6.757371
EHA,-0.600392
EHE,0.362265
EHI,0.471743
EHL,-6.757371
EHM,-6.064223
EHO,0.029346
EHR,-4.677929
EHS,-6.064223
EHT,-6.757371
EHU,-4.560146
EHY,-4.811460
EI ,-3.231010
EI',-6.757371
EIA,-3.461534
EIB,-4.965611
EIC,-4.677929
EID,-2.825545
EIE,-6.757371
EIF,-3.666328
EIG,1.157612
EIK,-6.064223
EIL,-0.285024
EIM,-2.257561
EIN,1.738190
EIP,-2.845348
EIR,2.398936
EIS,-1.720418
EIT,0.825368
EIU,-4.965611
EIV,0.931543
EIX,-6.064223
EIZ,-0.362109
EJA,-2.413565
EJC,-6.064223
EJE,-1.575587
EJO,-1.575587
EJU,-2.066023
EJW,-6.757371
EK ,0.295351
EK',-3.866999
EKA,-4.560146
EKB,-5.371076
EKC,-4.811460
EKD,-3.984782
EKE,-1.537015
EKI,-1.297785
EKJ,-6.757371
EKK,-6.064223
EKL,-3.356173
EKN,-4.192421
EKS,-0.546770
EKT,-6.757371
EKU,-6.757371
EKY,-4.811460
EL ,1.931926
EL',-1.627472
ELA,0.795916
ELB,-1.111924
ELC,-1.151568
ELD,1.225046
ELE,1.537179
ELF,2.458256
ELG,-3.712848
ELH,-4.811460
ELI,2.038514
ELJ,-6.757371
ELK,-2.806127
ELL,3.038086
ELM,-0.908046
ELN,-4.049320
ELO,0.848022
ELP,0.304821
ELQ,-6.757371
ELR,-3.260863
ELS,1.005651
ELT,0.901329
ELU,-1.170122
ELV,0.834996
ELW,-3.666328
ELY,2.052492
ELZ,-4.811460
EM ,2.588724
EM',-1.937089
EMA,1.648668
EMB,1.366187
EMD,-4.811460
EME,2.171667
EMF,-5.658758
EMG,-6.757371
EMI,0.533604
EMK,-6.757371
EML,-3.712848
EMM,-0.615333
EMN,-0.394342
EMO,1.101656
EMP,1.368556
EMQ,-6.757371
EMS,0.838519
EMT,-6.757371
EMU,-2.224771
EMY,-0.833115
EN ,4.230614
EN',-0.324430
ENA,0.934286
ENB,-2.494691
ENC,2.578545
END,2.704662
ENE,2.343267
ENF,-2.362921
ENG,1.393963
ENH,-2.453305
ENI,1.420145
ENJ,-0.077771
ENK,-3.356173
ENL,0.286662
ENM,-2.845348
ENN,0.150385
ENO,1.056625
ENP,-5.147933
ENQ,-2.362921
ENR,-0.488274
ENS,1.679480
ENT,3.866198
ENU,-0.661546
ENV,-0.702931
ENW,-2.630236
ENY,-1.581221
ENZ,-2.303023
EO ,-2.214076
EO',-5.658758
EOB,-6.064223
EOC,-3.093809
EOD,-2.679833
EOF,-1.961580
EOG,-3.119784
EOH,-6.757371
EOI,-1.830117
EOK,-6.757371
EOL,-2.193022
EOM,-2.338530
EON,-0.194926
EOO,-6.757371
EOP,0.995824
EOR,-0.793791
EOS,-4.560146
EOT,-4.118313
EOU,0.008821
EOV,-1.208294
EOW,-4.677929
EP ,1.451666
EP',-3.761638
EPA,0.791712
EPC,-6.757371
EPD,-3.260863
EPE,0.804271
EPF,-3.621876
EPH,0.413518
EPI,0.307389
EPL,1.172116
EPM,-3.984782
EPN,-5.147933
EPO,-0.050508
EPP,-0.778485
EPR,0.102244
EPS,0.005359
EPT,1.300957
EPU,-0.203437
EPV,-6.757371
EPW,-6.757371
EPY,-2.696928
EQU,1.257957
ER ,4.859239
ER',1.138065
ERA,1.949947
ERB,-0.038357
ERC,1.314473
ERD,0.202028
ERE,4.016133
ERF,1.292695
ERG,0.197268
ERH,0.475363
ERI,2.345496
ERJ,-3.119784
ERK,-1.173874
ERL,0.732600
ERM,1.186412
ERN,1.735530
ERO,0.953283
ERP,0.043913
ERQ,-4.560146
ERR,1.406570
ERS,3.198093
ERT,2.218639
ERU,-1.332420
ERV,1.682510
ERW,0.219911
ERX,-4.965611
ERY,2.710785
ERZ,-4.454785
ES ,4.305809
ES',-2.950708
ESA,-0.654812
ESB,-3.202022
ESC,1.111649
ESD,-1.746735
ESE,2.358769
ESF,-4.677929
ESG,-3.425166
ESH,0.174101
ESI,1.524353
ESK,-2.066023
ESL,-3.356173
ESM,-1.558873
ESN,-1.615707
ESO,0.265498
ESP,1.138065
ESQ,-2.038872
ESR,-5.371076
ESS,3.297808
EST,3.001033
ESU,0.269056
ESV,-6.064223
ESW,-4.811460
ESY,-2.362921
ET ,3.115555
ET',-1.429494
ETA,0.358212
ETB,-3.984782
ETC,0.531557
ETD,-2.582983
ETE,1.434646
ETF,-2.268734
ETH,2.035027
ETI,1.192427
ETK,-6.757371
ETL,-0.928425
ETM,-4.049320
ETN,-2.598487
ETO,-0.121424
ETP,-6.757371
ETR,0.447522
ETS,0.890416
ETT,2.140448
ETU,1.087654
ETW,0.707139
ETY,0.224564
ETZ,-5.147933
EU ,-1.060277
EU',-5.371076
EUB,-4.118313
EUC,-2.598487
EUD,-2.865550
EUE,-4.049320
EUF,-1.995197
EUG,-1.694775
EUH,-6.757371
EUI,-2.066023
EUL,-3.043798
EUM,-2.112980
EUN,-2.582983
EUP,-1.701125
EUR,0.555850
EUS,-1.332420
EUT,-1.787557
EUV,-2.825545
EUW,-6.757371
EUX,-2.508875
EUZ,-5.658758
EV ,-2.825545
EV',-2.806127
EVA,-0.235278
EVE,3.382295
EVI,1.191368
EVL,-6.064223
EVN,-5.371076
EVO,0.351692
EVR,-2.494691
EVU,-4.454785
EVV,-5.147933
EVY,-4.359475
EW ,2.157927
EW',-2.750037
EWA,-0.251586
EWB,-4.359475
EWC,-3.390075
EWD,-2.696928
EWE,0.009973
EWF,-4.677929
EWG,-3.579317
EWH,-0.303746
EWI,-0.585670
EWJ,-6.757371
EWL,-2.439882
EWM,-5.147933
EWN,-2.614236
EWO,-2.084542
EWP,-4.454785
EWR,-3.202022
EWS,-0.326039
EWT,-3.425166
EWY,-3.621876
EX ,-1.200542
EX',-4.965611
EXA,0.665601
EXC,1.426306
EXE,0.000724
EXF,-4.811460
EXH,-0.733923
EXI,0.243875
EXO,-2.508875
EXP,1.624232
EXQ,-2.003780
EXR,-6.757371
EXS,-6.064223
EXT,1.335175
EXU,-1.801543
EXY,-3.712848
EY ,3.133791
EY',-0.458421
EYA,-2.552678
EYB,-4.118313
EYC,-4.454785
EYD,-3.621876
EYE,1.691758
EYF,-4.359475
EYG,-6.757371
EYH,-3.579317
EYI,-2.047840
EYK,-6.757371
EYL,-3.866999
EYM,-3.043798
EYN,-3.461534
EYO,-0.521001
EYP,-5.147933
EYR,-1.319291
EYS,-0.509328
EYT,-4.811460
EYV,-5.147933
EYW,-6.757371
EZ ,-2.224771
EZ',-6.064223
EZA,-3.924157
EZE,-1.212193
EZI,-2.714319
EZL,-6.757371
EZN,-6.757371
EZO,-5.371076
EZV,-3.761638
EZY,-5.147933
EZZ,-3.621876
F A,2.815875
F B,1.456011
F C,1.638107
F D,1.243314
F E,1.109352
F F,1.300640
F G,0.988930
F H,2.627343
F I,2.137300
F J,0.077814
F K,-0.552813
F L,1.233545
F M,2.190826
F N,0.669774
F O,1.516476
F P,1.549349
F Q,-1.726933
F R,0.882753
F S,2.109775
F T,3.823287
F U,0.273487
F V,0.062646
F W,1.862379
F X,-4.811460
F Y,1.423510
F Z,-3.291635
F'D,-3.323383
F'M,-6.064223
F'N,-4.272464
F'R,-3.866999
F'S,-1.978247
FA ,-2.112980
FA',-6.757371
FAB,-1.531624
FAC,1.697096
FAD,-1.372875
FAE,-4.560146
FAF,-6.064223
FAG,-3.019701
FAH,-5.147933
FAI,1.151752
FAK,-4.677929
FAL,0.891846
FAM,0.650554
FAN,0.468111
FAO,-6.757371
FAR,1.254648
FAS,0.660210
FAT,1.677962
FAU,-0.041987
FAV,-0.149370
FAW,-3.390075
FAX,-3.579317
FAY,-3.356173
FBA,-5.658758
FBH,-6.757371
FBO,-5.371076
FBR,-5.658758
FCA,-6.757371
FCH,-5.658758
FCL,-6.757371
FCO,-5.147933
FCR,-5.371076
FD ,-4.560146
FDA,-6.757371
FDE,-6.757371
FDO,-5.658758
FE ,1.769377
FE',-2.193022
FEA,0.849017
FEB,-2.439882
FEC,1.133212
FED,-1.067011
FEE,1.382070
FEF,-6.757371
FEG,-4.560146
FEH,-5.371076
FEI,-1.961580
FEJ,-5.658758
FEK,-6.757371
FEL,1.468935
FEM,-0.788663
FEN,-0.149370
FER,1.766401
FES,0.223635
FET,-0.392620
FEU,-2.375344
FEV,-1.405512
FEW,0.573035
FEX,-5.658758
FEY,-1.434361
FEZ,-5.371076
FF ,1.505704
FF',-2.182660
FFA,-0.278861
FFB,-5.147933
FFC,-6.757371
FFD,-4.965611
FFE,1.745927
FFF,-5.147933
FFG,-6.064223
FFH,-5.147933
FFI,1.218538
FFL,-0.871266
FFM,-4.965611
FFN,-3.924157
FFO,-0.322824
FFP,-5.658758
FFR,-1.822897
FFS,-1.510346
FFT,-5.371076
FFU,-1.945186
FFY,-4.049320
FGH,-4.272464
FGO,-6.064223
FH ,-6.757371
FHA,-5.658758
FHE,-6.757371
FHO,-5.658758
FI ,-5.147933
FIA,-1.515623
FIB,-3.068491
FIC,1.384111
FID,-0.153427
FIE,0.908383
FIF,-0.153427
FIG,0.193444
FIL,0.418119
FIM,-6.064223
FIN,1.865443
FIO,-4.965611
FIQ,-6.757371
FIR,1.970084
FIS,0.094872
FIT,0.216173
FIV,0.377520
FIX,-0.104507
FIZ,-4.811460
FJO,-6.757371
FJU,-6.757371
FKA,-6.064223
FKI,-6.757371
FKL,-6.757371
FLA,0.760694
FLE,0.820775
FLI,0.175077
FLO,1.088046
FLU,0.238396
FLY,-0.382346
FMA,-4.811460
FME,-4.965611
FMI,-6.757371
FMO,-6.757371
FMS,-6.757371
FMU,-6.757371
FN ,-4.677929
FNA,-6.757371
FNB,-6.757371
FNE,-4.192421
FNI,-6.064223
FNO,-6.757371
FO ,-3.712848
FO',-6.757371
FOA,-2.142250
FOB,-3.579317
FOC,-2.750037
FOD,-4.811460
FOE,-2.362921
FOG,-2.066023
FOI,-2.362921
FOL,1.245993
FOM,-6.064223
FON,-0.838477
FOO,0.903215
FOP,-4.560146
FOR,3.935869
FOS,-2.523264
FOT,-5.371076
FOU,1.724817
FOW,-2.021172
FOX,-1.780637
FOY,-2.996170
FPA,-6.064223
FPE,-5.371076
FPI,-6.757371
FPO,-6.757371
FPR,-6.064223
FPU,-6.757371
FQU,-6.757371
FR ,-6.757371
FRA,1.350350
FRE,1.216129
FRI,1.373277
FRO,2.904873
FRR,-6.757371
FRS,-5.371076
FRU,-1.084047
FRW,-6.757371
FRY,-3.461534
FS ,-0.733923
FSA,-6.064223
FSE,-4.811460
FSH,-5.658758
FSI,-6.757371
FSP,-2.750037
FST,-4.454785
FSU,-6.757371
FT ,1.417896
FT',-4.454785
FTA,-4.560146
FTB,-6.757371
FTC,-6.757371
FTD,-3.924157
FTE,2.090421
FTH,-1.645383
FTI,-1.494680
FTJ,-6.757371
FTL,-1.189026
FTN,-2.825545
FTO,-4.049320
FTP,-6.757371
FTR,-6.757371
FTS,-1.553364
FTT,-4.118313
FTU,-6.064223
FTW,-4.560146
FTY,-0.467655
FUA,-6.064223
FUB,-6.064223
FUC,-3.761638
FUD,-4.192421
FUE,-3.712848
FUG,-1.615707
FUH,-6.757371
FUI,-5.147933
FUL,2.215347
FUM,-1.297785
FUN,-0.442013
FUR,0.555850
FUS,0.140334
FUT,-0.583584
FUY,-6.757371
FUZ,-6.757371
FWA,-4.359475
FWE,-6.064223
FWI,-6.064223
FWO,-6.757371
FXU,-6.757371
FY ,-0.809336
FYE,-6.757371
